dispnum3,incidnum3,dispnum4,incidnum4,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,revtype1,revtype2,version
4273,4273141,50202,50202141,19,6,2001,19,6,2001,1,1,0,0,17,4,2,2,1,4.3000002
4273,4273142,50202,50202142,20,6,2001,20,6,2001,1,27,0,0,16,4,1,2,0,4.3000002
4273,4273143,50202,50202143,17,7,2001,17,7,2001,1,3,-9,-9,16,4,2,2,0,4.3000002
4273,4273144,50202,50202144,20,7,2001,20,7,2001,1,4,0,0,16,4,1,2,0,4.3000002
4273,4273145,50202,50202145,24,7,2001,24,7,2001,1,14,0,0,16,4,1,2,0,4.3000002
4273,4273146,50202,50202146,7,8,2001,7,8,2001,1,3,-9,-9,16,4,2,2,0,4.3000002
4273,4273147,50202,50202147,10,8,2001,10,8,2001,1,4,-9,-9,16,4,2,2,0,4.3000002
4273,4273148,50202,50202148,14,8,2001,14,8,2001,1,10,-9,-9,16,4,1,2,0,4.3000002
4273,4273149,50202,50202149,24,8,2001,24,8,2001,1,3,1,1,17,4,1,2,0,4.3000002
4273,4273150,50202,50202150,27,8,2001,27,8,2001,1,0,0,0,16,4,1,2,0,4.3000002
4273,4273151,50202,50202151,27,8,2001,27,8,2001,1,1,-9,-9,17,4,2,2,0,4.3000002
4273,4273152,50202,50202152,28,8,2001,28,8,2001,1,1,-9,-9,16,4,1,2,0,4.3000002
4273,4273153,50202,50202153,29,8,2001,29,8,2001,1,1,-9,-9,16,4,2,2,0,4.3000002
4273,4273154,50202,50202154,30,8,2001,30,8,2001,1,5,-9,-9,16,4,1,2,0,4.3000002
4273,4273155,50202,50202155,4,9,2001,4,9,2001,1,5,-9,-9,16,4,1,2,0,4.3000002
4273,4273156,50202,50202156,9,9,2001,9,9,2001,1,2,1,6,16,4,2,2,0,4.3000002
4273,4273157,50202,50202157,11,9,2001,11,9,2001,1,10,0,0,16,4,1,2,0,4.3000002
4273,4273158,50202,50202158,21,9,2001,21,9,2001,1,6,-9,-9,17,4,1,2,0,4.3000002
4273,4273159,50202,50202159,27,9,2001,27,9,2001,1,6,-9,-9,16,4,2,2,0,4.3000002
4273,4273160,50202,50202160,3,10,2001,3,10,2001,1,7,-9,-9,16,4,2,2,0,4.3000002
4273,4273161,50202,50202161,10,10,2001,10,10,2001,1,-9,0,0,16,4,1,2,0,4.3000002
4273,4273162,50202,50202162,28,12,1998,30,12,1998,3,0,0,0,1,2,1,1,0,4.3000002
4273,4273163,50202,50202163,15,2,1999,15,2,1999,1,0,0,0,1,2,1,1,0,4.3000002
4273,4273164,50202,50202164,15,2,1999,15,2,1999,1,0,0,0,1,2,1,1,0,4.3000002
4273,4273165,50202,50202165,14,1,2002,19,3,2003,430,7,-9,-9,17,4,2,2,0,4.3000002
4273,4273166,50202,50202166,21,1,2002,17,3,2003,421,235,-9,-9,17,4,2,2,0,4.3000002
4273,4273167,50202,50202167,13,9,2002,13,9,2002,1,13,0,0,1,2,1,0,0,4.3000002
4273,4273168,50202,50202168,26,9,2002,26,9,2002,1,62,0,0,11,3,1,2,0,4.3000002
4273,4273169,50202,50202169,27,11,2002,18,3,2003,112,87,0,0,7,3,10,2,3,4.3000002
4273,4273170,50202,50202170,22,2,2003,22,2,2003,1,25,0,0,8,3,1,0,0,4.3000002
4273,4273171,50202,50202171,19,3,2003,2,5,2003,45,-9,6,-9,20,5,4,2,3,4.3000002
4274,4274001,-9,-9,21,1,1999,21,1,1999,1,-9,0,0,7,3,1,1,2,4.3000002
4275,4275001,-9,-9,10,8,2000,10,8,2000,1,-9,0,0,10,3,1,2,0,4.3000002
4277,4277001,70201,70201001,13,7,2001,15,7,2001,3,84,0,0,17,4,1,1,0,4.3000002
4277,4277002,70201,70201002,5,10,2001,5,10,2001,1,18,-9,-9,17,4,1,1,0,4.3000002
4277,4277003,70201,70201003,23,10,2001,26,10,2001,4,19,0,0,8,3,1,4,0,4.3000002
4277,4277004,70201,70201004,11,11,2001,12,11,2001,2,32,-9,-9,17,4,1,1,0,4.3000002
4277,4277005,70201,70201005,13,12,2001,16,12,2001,4,10,0,0,8,3,1,4,0,4.3000002
4277,4277006,70201,70201006,23,12,2001,31,12,2001,9,0,-9,-9,17,4,1,1,0,4.3000002
4277,4277007,70201,70201007,23,12,2001,31,12,2001,9,1,0,0,11,3,1,2,0,4.3000002
4277,4277008,70201,70201008,24,12,2001,27,12,2001,4,-9,0,0,10,3,1,2,0,4.3000002
4277,4277009,70201,70201009,23,12,2001,12,1,2002,21,0,-9,-9,17,4,1,1,2,4.3000002
4277,4277010,70201,70201010,23,12,2001,14,1,2002,23,26,0,0,11,3,1,1,2,4.3000002
4277,4277011,70201,70201011,18,1,2002,18,1,2002,1,0,0,0,7,3,1,0,0,4.3000002
4277,4277012,70201,70201012,18,1,2002,18,1,2002,1,2,0,0,16,4,1,0,0,4.3000002
4277,4277013,70201,70201013,20,1,2002,28,1,2002,9,12,-9,-9,17,4,1,1,2,4.3000002
4277,4277014,70201,70201014,1,2,2002,2,2,2002,2,7,-9,-9,17,4,1,1,2,4.3000002
4277,4277015,70201,70201015,8,2,2002,15,2,2002,8,13,-9,-9,17,4,1,1,2,4.3000002
4277,4277016,70201,70201016,21,2,2002,28,2,2002,8,12,-9,-9,17,4,1,1,2,4.3000002
4277,4277017,70201,70201017,5,3,2002,3,4,2002,30,34,-9,-9,17,4,1,1,2,4.3000002
4277,4277018,70201,70201018,8,4,2002,9,4,2002,2,5,-9,-9,17,4,1,1,2,4.3000002
4277,4277019,70201,70201019,13,4,2002,14,4,2002,2,5,-9,-9,17,4,1,1,2,4.3000002
4277,4277020,70201,70201020,18,4,2002,7,5,2002,20,-9,1,-9,17,4,1,1,2,4.3000002
4277,4277021,70201,70201021,-9,5,2002,-9,5,2002,-9,-9,0,0,11,3,1,1,2,4.3000002
4277,4277022,70201,70201022,13,5,2002,12,7,2002,61,5,-9,-9,17,4,1,1,2,4.3000002
4277,4277023,70201,70201023,18,5,2002,18,5,2002,1,1,0,0,8,3,1,0,0,4.3000002
4277,4277024,70201,70201024,19,5,2002,19,5,2002,1,3,0,0,10,3,1,0,0,4.3000002
4277,4277025,70201,70201025,22,5,2002,22,5,2002,1,8,0,0,7,3,1,1,2,4.3000002
4277,4277026,70201,70201026,30,5,2002,30,5,2002,1,5,0,0,11,3,1,0,0,4.3000002
4277,4277027,70201,70201027,4,6,2002,4,6,2002,1,3,0,0,11,3,1,0,0,4.3000002
4277,4277028,70201,70201028,7,6,2002,7,6,2002,1,0,0,0,8,3,1,0,0,4.3000002
4277,4277029,70201,70201029,7,6,2002,7,6,2002,1,0,0,0,7,3,1,1,2,4.3000002
4277,4277030,70201,70201030,7,6,2002,7,6,2002,1,0,0,0,16,4,1,1,2,4.3000002
4277,4277031,70201,70201031,7,6,2002,7,6,2002,1,12,0,0,8,3,1,1,2,4.3000002
4277,4277032,70201,70201032,19,6,2002,19,6,2002,1,0,0,0,12,3,1,1,2,4.3000002
4277,4277033,70201,70201033,19,6,2002,19,6,2002,1,26,1,1,16,4,1,1,2,4.3000002
4277,4277034,70201,70201034,15,7,2002,15,7,2002,1,1,0,0,8,3,1,1,2,4.3000002
4277,4277035,70201,70201035,16,7,2002,22,7,2002,7,11,1,-9,17,4,1,1,2,4.3000002
4277,4277036,70201,70201036,27,7,2002,5,8,2002,10,13,-9,-9,17,4,1,1,2,4.3000002
4277,4277037,70201,70201037,9,8,2002,9,8,2002,1,7,-9,-9,16,4,1,1,2,4.3000002
4277,4277038,70201,70201038,16,8,2002,3,9,2002,19,22,-9,-9,17,4,1,1,2,4.3000002
4277,4277039,70201,70201039,7,9,2002,8,9,2002,2,7,1,-9,17,4,1,1,2,4.3000002
4277,4277040,70201,70201040,14,9,2002,16,9,2002,3,6,-9,-9,17,4,1,1,2,4.3000002
4277,4277041,70201,70201041,20,9,2002,20,9,2002,1,7,-9,-9,17,4,1,1,2,4.3000002
4277,4277042,70201,70201042,27,9,2002,25,10,2002,29,35,-9,-9,17,4,1,0,2,4.3000002
4277,4277043,70201,70201043,1,11,2002,6,11,2002,6,10,-9,-9,17,4,1,1,2,4.3000002
4277,4277044,70201,70201044,11,11,2002,17,11,2002,7,10,1,-9,17,4,1,1,2,4.3000002
4277,4277045,70201,70201045,21,11,2002,26,11,2002,6,11,1,-9,17,4,1,1,2,4.3000002
4277,4277046,70201,70201046,2,12,2002,7,12,2002,6,5,1,-9,17,4,1,0,2,4.3000002
4277,4277047,70201,70201047,7,12,2002,7,12,2002,1,5,0,0,7,3,1,0,2,4.3000002
4277,4277048,70201,70201048,12,12,2002,13,12,2002,2,5,-9,-9,17,4,1,1,2,4.3000002
4277,4277049,70201,70201049,17,12,2002,19,12,2002,3,6,-9,-9,17,4,1,1,2,4.3000002
4277,4277050,70201,70201050,23,12,2002,24,12,2002,2,4,-9,-9,17,4,1,1,2,4.3000002
4277,4277051,70201,70201051,27,12,2002,27,12,2002,1,0,0,0,7,3,1,1,2,4.3000002
4277,4277052,70201,70201052,27,12,2002,27,12,2002,1,2,0,0,16,4,1,1,2,4.3000002
4277,4277053,70201,70201053,29,12,2002,30,12,2002,2,8,-9,-9,17,4,1,1,2,4.3000002
4277,4277054,70201,70201054,6,1,2003,6,1,2003,1,14,-9,9,17,4,1,1,2,4.3000002
4277,4277055,70201,70201055,20,1,2003,11,2,2003,23,7,-9,9,17,4,1,1,2,4.3000002
4277,4277056,70201,70201056,27,1,2003,28,1,2003,2,3,0,0,7,3,1,0,0,4.3000002
4277,4277057,70201,70201057,30,1,2003,30,1,2003,1,6,0,0,7,3,1,0,0,4.3000002
4277,4277058,70201,70201058,5,2,2003,5,2,2003,1,13,0,0,7,3,1,0,0,4.3000002
4277,4277059,70201,70201059,18,2,2003,18,2,2003,1,11,1,-9,17,4,1,1,2,4.3000002
4277,4277060,70201,70201060,1,3,2003,1,3,2003,1,10,-9,9,17,4,1,1,2,4.3000002
4277,4277061,70201,70201061,11,3,2003,29,3,2003,19,24,-9,9,17,4,1,1,2,4.3000002
4277,4277062,70201,70201062,4,4,2003,24,4,2003,21,26,-9,9,17,4,1,1,2,4.3000002
4277,4277063,70201,70201063,30,4,2003,1,5,2003,2,-9,0,0,16,4,1,1,0,4.3000002
4277,4277064,70201,70201064,-9,5,2003,-9,5,2003,-9,-9,0,0,11,3,1,1,2,4.3000002
4277,4277065,70201,70201065,6,5,2003,15,5,2003,10,14,-9,-9,17,4,1,1,2,4.3000002
4277,4277066,70201,70201066,20,5,2003,23,5,2003,4,10,-9,-9,17,4,1,1,2,4.3000002
4277,4277067,70201,70201067,30,5,2003,30,5,2003,1,2,0,0,11,3,1,2,2,4.3000002
4277,4277068,70201,70201068,1,6,2003,8,6,2003,8,16,-9,-9,17,4,1,1,2,4.3000002
4277,4277069,70201,70201069,17,6,2003,17,6,2003,1,11,-9,-9,17,4,1,1,2,4.3000002
4277,4277070,70201,70201070,28,6,2003,5,7,2003,8,14,-9,-9,17,4,1,1,2,4.3000002
4277,4277071,70201,70201071,12,7,2003,18,7,2003,7,12,-9,-9,17,4,1,1,2,4.3000002
4277,4277072,70201,70201072,24,7,2003,4,8,2003,12,18,1,-9,17,4,1,1,2,4.3000002
4277,4277073,70201,70201073,11,8,2003,15,8,2003,5,10,-9,-9,17,4,1,1,2,4.3000002
4277,4277074,70201,70201074,21,8,2003,31,8,2003,11,-9,-9,-9,17,4,1,1,2,4.3000002
4277,4277075,70201,70201075,-9,9,2003,-9,9,2003,-9,-9,0,0,11,3,1,2,2,4.3000002
4277,4277076,70201,70201076,8,9,2003,18,9,2003,11,15,-9,-9,17,4,1,1,2,4.3000002
4277,4277077,70201,70201077,23,9,2003,24,9,2003,2,8,-9,-9,17,4,1,1,2,4.3000002
4277,4277078,70201,70201078,1,10,2003,3,11,2003,34,45,1,-9,17,4,1,1,2,4.3000002
4277,4277079,70201,70201079,15,11,2003,16,11,2003,2,7,1,-9,17,4,1,1,2,4.3000002
4277,4277080,70201,70201080,22,11,2003,22,11,2003,1,-9,-9,-9,17,4,1,1,2,4.3000002
4278,4278001,-9,-9,17,4,2001,17,4,2001,1,-9,0,0,7,3,1,1,0,4.3000002
4279,4279001,-9,-9,-9,5,2001,-9,5,2001,-9,-9,0,0,7,3,1,1,0,4.3000002
4280,4280002,-9,-9,1,4,2001,1,4,2001,1,1,1,1,7,3,1,2,0,4.3000002
4280,4280003,-9,-9,1,4,2001,1,4,2001,1,0,0,0,12,3,1,1,2,4.3000002
4280,4280004,-9,-9,1,4,2001,3,7,2001,94,0,0,0,15,4,1,2,0,4.3000002
4280,4280005,-9,-9,2,4,2001,2,4,2001,1,3,0,0,7,3,1,2,0,4.3000002
4280,4280006,-9,-9,5,4,2001,5,4,2001,1,-9,0,0,7,3,1,2,0,4.3000002
4281,4281001,-9,-9,27,3,2001,27,3,2001,1,29,0,0,4,2,1,2,0,4.3000002
4281,4281002,-9,-9,25,4,2001,25,4,2001,1,98,0,0,1,2,1,2,0,4.3000002
4281,4281003,-9,-9,1,8,2001,1,8,2001,1,16,0,0,1,2,1,2,0,4.3000002
4281,4281004,-9,-9,17,8,2001,17,8,2001,1,4,0,0,7,3,1,2,0,4.3000002
4281,4281005,-9,-9,21,8,2001,21,8,2001,1,1,0,0,7,3,1,2,0,4.3000002
4281,4281006,-9,-9,22,8,2001,-9,8,2001,-9,-9,0,0,7,3,1,2,0,4.3000002
4282,4282001,30201,30201001,2,6,2001,5,6,2001,4,116,0,0,12,3,1,1,0,4.3000002
4282,4282002,30201,30201002,26,9,2001,27,9,2001,2,53,0,0,7,3,1,1,0,4.3000002
4282,4282003,30201,30201003,18,11,2001,18,11,2001,1,9,0,0,12,3,1,4,1,4.3000002
4282,4282004,30201,30201004,27,11,2001,27,11,2001,1,37,0,0,17,4,1,4,0,4.3000002
4282,4282005,30201,30201005,4,1,2002,4,1,2002,1,82,0,0,7,3,1,2,0,4.3000002
4282,4282006,30201,30201006,27,3,2002,27,3,2002,1,26,0,0,7,3,1,2,0,4.3000002
4282,4282007,30201,30201007,22,4,2002,22,4,2002,1,11,0,0,7,3,1,2,0,4.3000002
4282,4282008,30201,30201008,3,5,2002,3,5,2002,1,-9,0,0,7,3,1,2,0,4.3000002
4282,4282009,30201,30201009,-9,6,2002,-9,6,2002,-9,-9,0,0,11,3,1,0,0,4.3000002
4282,4282010,30201,30201010,11,6,2002,11,6,2002,1,17,0,0,7,3,1,2,0,4.3000002
4282,4282011,30201,30201011,28,6,2002,28,6,2002,1,141,1,17,17,4,1,2,0,4.3000002
4282,4282012,30201,30201012,16,11,2002,16,11,2002,1,27,0,0,7,3,1,2,0,4.3000002
4282,4282013,30201,30201013,13,12,2002,20,12,2002,8,62,0,0,11,3,1,1,0,4.3000002
4282,4282014,30201,30201014,13,2,2003,13,2,2003,1,103,0,0,7,3,1,0,0,4.3000002
4282,4282015,30201,30201015,27,5,2003,28,5,2003,2,5,0,0,7,3,1,2,0,4.3000002
4282,4282016,30201,30201016,1,6,2003,1,6,2003,1,39,0,0,7,3,1,2,0,4.3000002
4282,4282017,30201,30201017,10,7,2003,10,7,2003,1,7,0,0,7,3,1,2,0,4.3000002
4282,4282018,30201,30201018,17,7,2003,17,7,2003,1,22,0,0,17,4,1,0,0,4.3000002
4282,4282019,30201,30201019,8,8,2003,8,8,2003,1,0,0,0,7,3,1,2,0,4.3000002
4282,4282020,30201,30201020,8,8,2003,8,8,2003,1,10,0,0,7,3,1,2,0,4.3000002
4282,4282021,30201,30201021,18,8,2003,18,8,2003,1,7,0,0,7,3,1,2,0,4.3000002
4282,4282022,30201,30201022,25,8,2003,25,8,2003,1,0,0,0,7,3,1,2,0,4.3000002
4282,4282023,30201,30201023,25,8,2003,25,8,2003,1,66,0,0,7,3,1,2,0,4.3000002
4282,4282024,30201,30201024,30,10,2003,30,10,2003,1,0,0,0,7,3,1,2,0,4.3000002
4282,4282025,30201,30201025,30,10,2003,30,10,2003,1,25,0,0,7,3,1,2,0,4.3000002
4282,4282026,30201,30201026,24,11,2003,24,11,2003,1,0,0,0,7,3,1,2,0,4.3000002
4282,4282027,30201,30201027,24,11,2003,24,11,2003,1,96,0,0,7,3,1,2,0,4.3000002
4282,4282028,30201,30201028,28,2,2004,28,2,2004,1,137,0,0,7,3,1,2,0,4.3000002
4282,4282029,30201,30201029,14,7,2004,14,7,2004,1,0,0,0,7,3,1,2,0,4.3000002
4282,4282030,30201,30201030,14,7,2004,14,7,2004,1,31,0,0,7,3,1,2,0,4.3000002
4282,4282031,30201,30201031,14,8,2004,14,8,2004,1,40,0,0,7,3,1,2,0,4.3000002
4282,4282032,30201,30201032,23,9,2004,23,9,2004,1,19,0,0,7,3,1,2,0,4.3000002
4282,4282033,30201,30201033,12,10,2004,12,10,2004,1,13,0,0,7,3,1,2,0,4.3000002
4282,4282034,30201,30201034,25,10,2004,25,10,2004,1,7,0,0,8,3,1,0,0,4.3000002
4282,4282035,30201,30201035,1,11,2004,1,11,2004,1,0,0,0,7,3,1,2,0,4.3000002
4282,4282036,30201,30201036,1,11,2004,1,11,2004,1,9,0,0,7,3,1,2,0,4.3000002
4282,4282037,30201,30201037,10,11,2004,10,11,2004,1,-9,0,0,7,3,1,2,0,4.3000002
4283,4283001,-9,-9,15,9,2001,-9,9,2001,-9,0,0,0,7,3,3,2,0,4.3000002
4283,4283002,-9,-9,15,9,2001,18,9,2001,4,0,0,0,8,3,1,2,0,4.3000002
4283,4283003,-9,-9,15,9,2001,18,9,2001,4,1,0,0,8,3,1,2,0,4.3000002
4283,4283004,-9,-9,16,9,2001,19,9,2001,4,0,0,0,8,3,1,2,0,4.3000002
4283,4283005,-9,-9,16,9,2001,-9,9,2001,-9,0,0,0,11,3,1,2,0,4.3000002
4283,4283006,-9,-9,16,9,2001,18,9,2001,3,1,0,0,8,3,1,2,0,4.3000002
4283,4283007,-9,-9,17,9,2001,17,9,2001,1,0,0,0,1,2,1,2,0,4.3000002
4283,4283008,-9,-9,17,9,2001,-9,9,2001,-9,3,0,0,7,3,1,2,0,4.3000002
4283,4283009,-9,-9,20,9,2001,20,9,2001,1,2,0,0,1,2,1,2,0,4.3000002
4283,4283010,-9,-9,22,9,2001,22,9,2001,1,0,-9,-9,17,4,1,2,0,4.3000002
4283,4283011,-9,-9,22,9,2001,22,9,2001,1,3,0,0,16,4,1,2,0,4.3000002
4283,4283012,-9,-9,25,9,2001,25,9,2001,1,5,0,0,1,2,1,2,0,4.3000002
4283,4283013,-9,-9,30,9,2001,6,10,2001,7,0,0,0,7,3,1,2,0,4.3000002
4283,4283014,-9,-9,30,9,2001,30,9,2001,1,1,0,0,7,3,1,2,0,4.3000002
4283,4283015,-9,-9,1,10,2001,1,10,2001,1,1,-9,-9,17,4,1,2,0,4.3000002
4283,4283016,-9,-9,2,10,2001,6,10,2001,5,4,0,0,1,2,1,2,0,4.3000002
4283,4283017,-9,-9,6,10,2001,-9,10,2001,-9,0,0,0,11,3,1,2,0,4.3000002
4283,4283018,-9,-9,6,10,2001,-9,10,2001,-9,0,0,0,7,3,1,2,0,4.3000002
4283,4283019,-9,-9,6,10,2001,-9,10,2001,-9,0,0,0,11,3,1,2,0,4.3000002
4283,4283020,-9,-9,6,10,2001,6,10,2001,1,0,0,0,4,2,1,2,0,4.3000002
4283,4283021,-9,-9,6,10,2001,6,10,2001,1,1,0,0,16,4,1,2,0,4.3000002
4283,4283022,-9,-9,7,10,2001,15,11,2001,40,0,-9,-9,16,4,6,2,3,4.3000002
4283,4283023,-9,-9,7,10,2001,7,10,2001,1,0,0,0,15,4,1,2,0,4.3000002
4283,4283024,-9,-9,7,10,2001,7,10,2001,1,0,0,0,7,3,1,2,0,4.3000002
4283,4283025,-9,-9,7,10,2001,13,11,2001,38,0,6,-9,17,4,2,2,0,4.3000002
4283,4283026,-9,-9,7,10,2001,7,10,2001,1,0,0,0,12,3,1,2,0,4.3000002
4283,4283027,-9,-9,7,10,2001,10,10,2001,4,2,0,0,8,3,1,2,0,4.3000002
4283,4283028,-9,-9,9,10,2001,9,10,2001,1,0,-9,-9,17,4,1,2,0,4.3000002
4283,4283029,-9,-9,9,10,2001,-9,10,2001,-9,1,0,0,7,3,8,2,3,4.3000002
4283,4283030,-9,-9,10,10,2001,12,10,2001,3,2,0,0,3,2,1,2,0,4.3000002
4283,4283031,-9,-9,12,10,2001,12,10,2001,1,1,0,0,17,4,1,2,0,4.3000002
4283,4283032,-9,-9,13,10,2001,15,11,2001,34,3,-9,-9,21,5,1,2,3,4.3000002
4283,4283033,-9,-9,16,10,2001,16,10,2001,1,14,0,0,16,4,1,2,0,4.3000002
4283,4283034,-9,-9,30,10,2001,-9,11,2001,-9,14,0,0,11,3,1,2,0,4.3000002
4283,4283035,-9,-9,13,11,2001,15,11,2001,3,-9,0,0,8,3,1,2,0,4.3000002
4284,4284001,-9,-9,21,12,2001,21,12,2001,1,-9,0,0,7,3,1,2,0,4.3000002
4285,4285001,-9,-9,17,3,1994,17,3,1994,1,-9,1,13,16,4,1,4,0,4.3000002
4286,4286001,-9,-9,10,3,1993,-9,3,1993,-9,-9,0,0,15,4,1,1,0,4.3000002
4287,4287001,-9,-9,20,5,1994,-9,5,1994,-9,-9,0,0,15,4,1,1,0,4.3000002
4288,4288001,-9,-9,-9,3,1996,-9,3,1996,-9,-9,-9,-9,16,4,1,1,0,4.3000002
4289,4289001,-9,-9,18,7,1999,18,7,1999,1,-9,0,0,16,4,1,2,0,4.3000002
4290,4290001,-9,-9,24,8,2001,25,8,2001,2,-9,0,0,7,3,1,2,0,4.3000002
4291,4291001,-9,-9,1,10,1998,1,10,1998,1,-9,0,0,7,3,1,2,0,4.3000002
4291,4291002,-9,-9,-9,10,1998,-9,10,1998,-9,-9,0,0,7,3,1,2,1,4.3000002
4292,4292001,-9,-9,10,6,1999,10,6,1999,1,-9,0,0,16,4,1,2,0,4.3000002
4293,4293001,-9,-9,27,6,1995,28,6,1995,2,-9,0,0,8,3,1,1,0,4.3000002
4295,4295001,-9,-9,31,7,2000,6,10,2000,68,0,0,0,15,4,1,2,0,4.3000002
4295,4295002,-9,-9,31,7,2000,6,10,2000,68,-9,0,0,15,4,1,2,0,4.3000002
4296,4296001,-9,-9,30,8,2001,30,8,2001,1,-9,0,0,15,4,1,4,0,4.3000002
4297,4297001,-9,-9,12,10,1996,-9,10,1996,-9,-9,0,0,15,4,1,2,1,4.3000002
4298,4298001,-9,-9,5,8,2000,7,8,2000,3,52,0,0,15,4,1,1,0,4.3000002
4298,4298002,-9,-9,26,9,2000,-9,9,2000,-9,-9,0,0,7,3,2,3,0,4.3000002
4299,4299001,-9,-9,26,6,1993,26,6,1993,1,2,-9,-9,16,4,1,4,0,4.3000002
4299,4299002,-9,-9,28,6,1993,28,6,1993,1,-9,0,0,1,2,1,4,0,4.3000002
4300,4300001,-9,-9,26,1,2001,27,1,2001,2,112,0,0,16,4,1,2,0,4.3000002
4300,4300002,-9,-9,18,5,2001,18,5,2001,1,11,0,0,16,4,1,2,0,4.3000002
4300,4300003,-9,-9,29,5,2001,4,6,2001,7,-9,0,0,11,3,1,2,0,4.3000002
4301,4301001,-9,-9,-9,5,2001,-9,5,2001,-9,-9,0,0,15,4,1,4,0,4.3000002
4302,4302001,-9,-9,13,8,1999,16,8,1999,4,-9,0,0,8,3,1,4,0,4.3000002
4303,4303001,-9,-9,7,1,2001,7,1,2001,1,71,0,0,16,4,1,2,0,4.3000002
4303,4303002,-9,-9,19,3,2001,-9,4,2001,-9,24,0,0,15,4,1,2,0,4.3000002
4303,4303003,-9,-9,12,4,2001,-9,8,2001,-9,211,0,0,11,3,1,4,0,4.3000002
4303,4303004,-9,-9,9,11,2001,-9,12,2001,-9,12,0,0,15,4,1,4,1,4.3000002
4303,4303005,-9,-9,21,11,2001,21,11,2001,1,-9,1,10,16,4,1,0,0,4.3000002
4304,4304001,-9,-9,7,12,1997,9,12,1997,3,-9,0,0,12,3,1,2,0,4.3000002
4305,4305001,-9,-9,30,10,2001,30,10,2001,1,-9,0,0,8,3,1,2,0,4.3000002
4306,4306001,-9,-9,1,3,2001,6,3,2001,6,-9,0,0,14,4,1,1,0,4.3000002
4307,4307001,-9,-9,14,4,1994,-9,9,1994,-9,-9,0,0,14,4,1,0,0,4.3000002
4308,4308001,-9,-9,8,2,1993,8,2,1993,1,-9,1,6,17,4,1,2,0,4.3000002
4309,4309001,-9,-9,4,3,1996,-9,4,1996,-9,-9,0,0,14,4,1,1,0,4.3000002
4310,4310001,-9,-9,26,3,2001,30,10,2001,219,-9,0,0,11,3,1,0,0,4.3000002
4312,4312001,-9,-9,29,4,2000,1,5,2000,3,-9,0,0,14,4,1,1,0,4.3000002
4313,4313001,-9,-9,29,4,2001,30,4,2001,2,-9,0,0,11,3,1,2,0,4.3000002
4314,4314001,-9,-9,10,2,2001,12,2,2001,3,29,2,-9,17,4,1,2,0,4.3000002
4314,4314002,-9,-9,11,3,2001,11,3,2001,1,49,0,0,11,3,1,2,0,4.3000002
4314,4314003,-9,-9,29,4,2001,29,4,2001,1,-9,0,0,7,3,1,2,0,4.3000002
4315,4315001,-9,-9,20,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,2,0,4.3000002
4317,4317001,-9,-9,23,7,2001,23,7,2001,1,6,0,0,7,3,1,2,1,4.3000002
4317,4317002,-9,-9,29,7,2001,29,7,2001,1,3,0,0,12,3,1,2,1,4.3000002
4317,4317003,-9,-9,1,8,2001,1,8,2001,1,12,0,0,12,3,1,2,1,4.3000002
4317,4317004,-9,-9,13,8,2001,15,8,2001,3,-9,0,0,8,3,1,2,1,4.3000002
4318,4318001,-9,-9,8,3,1995,9,3,1995,2,202,-9,-9,17,4,1,1,0,4.3000002
4318,4318002,-9,-9,26,9,1995,26,9,1995,1,150,0,0,17,4,1,1,0,4.3000002
4318,4318003,-9,-9,23,2,1996,23,2,1996,1,-9,0,0,17,4,1,1,0,4.3000002
4319,4319001,-9,-9,15,12,1996,16,12,1996,2,117,0,0,17,4,1,1,0,4.3000002
4319,4319002,-9,-9,11,4,1997,11,4,1997,1,8,1,7,17,4,1,1,0,4.3000002
4319,4319003,-9,-9,19,4,1997,25,4,1997,7,1,2,-9,17,4,1,1,0,4.3000002
4319,4319004,-9,-9,20,4,1997,23,4,1997,4,19,-9,-9,17,4,1,1,0,4.3000002
4319,4319005,-9,-9,9,5,1997,14,5,1997,6,-9,0,0,17,4,1,1,0,4.3000002
4320,4320001,20201,20201001,27,12,2001,-9,12,2001,-9,1,0,0,12,3,1,1,2,4.3000002
4320,4320002,20201,20201002,28,12,2001,-9,12,2001,-9,3,0,0,7,3,1,1,2,4.3000002
4320,4320003,20201,20201003,1,1,2002,1,1,2002,1,0,0,0,7,3,1,1,2,4.3000002
4320,4320004,20201,20201004,1,1,2002,1,1,2002,1,133,0,0,7,3,1,1,2,4.3000002
4320,4320005,20201,20201005,14,5,2002,14,5,2002,1,0,0,0,7,3,1,1,2,4.3000002
4320,4320006,20201,20201006,14,5,2002,14,5,2002,1,14,0,0,7,3,1,1,2,4.3000002
4320,4320007,20201,20201007,28,5,2002,28,5,2002,1,0,0,0,7,3,1,1,2,4.3000002
4320,4320008,20201,20201008,28,5,2002,28,5,2002,1,9,0,0,7,3,1,1,2,4.3000002
4320,4320009,20201,20201009,6,6,2002,6,6,2002,1,117,0,0,7,3,1,1,2,4.3000002
4320,4320010,20201,20201010,1,10,2002,1,10,2002,1,16,0,0,7,3,1,1,2,4.3000002
4320,4320011,20201,20201011,17,10,2002,17,10,2002,1,0,0,0,7,3,1,1,2,4.3000002
4320,4320012,20201,20201012,17,10,2002,17,10,2002,1,-9,0,0,7,3,1,1,2,4.3000002
